Code,Ex,Date,Open,High,Low,Close,Adjusted_close,Volume,Prev_close,Change,Change_%
000002,,2015-04-02,13.41,13.48,13.19,13.45,12.0696,356563188
000333,,2015-04-02,22.7533,22.7533,22.3,22.5867,13.2326,82832521
002415,,2015-04-02,14.3111,14.5333,14,14.2978,5.8174,216332257
1125:HK,US,2015-04-02,0.023,0.023,0.023,0.023,0.0226,0
1808,,2015-04-02,1165,1193,1158,1186,1186,2558600
2768,,2015-04-02,201,203,201,202,202,8130400
600000,,2015-04-02,11.1888,11.3916,11.1399,11.3287,7.0865,655107245
600887,,2015-04-02,15.59,15.85,15.505,15.675,7.046,173637332
601169,,2015-04-02,6.2616,6.4757,6.2442,6.4062,4.2105,542685263
601288,,2015-04-02,3.62,3.66,3.61,3.66,3.0152,936586254
601318,,2015-04-02,38.845,39.49,38.7,39.355,37.9797,258001712
A,US,2015-04-02,41.47,42.13,41.33,42.05,40.7988,2135918
AAAAX,US,2015-04-02,9.41,9.41,9.41,9.41,8.9445,0
AAADX,US,2015-04-02,15.9,15.9,15.9,15.9,14.0589,0
AAAGX,US,2015-04-02,8.51,8.51,8.51,8.51,8.4602,0
AAAIF,US,2015-04-02,0.095,0.095,0.095,0.095,0.095,0
AAAIX,US,2015-04-02,8.39,8.39,8.39,8.39,6.9727,0
AAALF,US,2015-04-02,37.9,37.9,37.9,37.9,31.5314,0
AAALY,US,2015-04-02,43.69,43.69,43.69,43.69,32.9321,0
AAANX,US,2015-04-02,12.34,12.34,12.34,12.34,10.742,0
AAAPX,US,2015-04-02,9.38,9.38,9.38,9.38,9.0826,0
AAAQX,US,2015-04-02,9.47,9.47,9.47,9.47,9.0643,0
AAARX,US,2015-04-02,8.48,8.48,8.48,8.48,7.1137,0
AAASX,US,2015-04-02,9.34,9.34,9.34,9.34,8.8359,0
AAATX,US,2015-04-02,10.45,10.45,10.45,10.45,9.4939,0
AAAUX,US,2015-04-02,8.37,8.37,8.37,8.37,6.9423,0
AAAVX,US,2015-04-02,9.35,9.35,9.35,9.35,8.8018,0
AAAZX,US,2015-04-02,9.35,9.35,9.35,9.35,8.8011,0
AABA,US,2015-04-02,44.24,44.36,43.68,44.15,44.15,12229373
AABAX,US,2015-04-02,13.88,13.88,13.88,13.88,11.8006,0
AABCX,US,2015-04-02,14.52,14.52,14.52,14.52,13.3201,0
AABFX,US,2015-04-02,13.16,13.16,13.16,13.16,12.3668,0
AABNF,US,2015-04-02,56.9,56.9,56.9,56.9,45.7411,0
AABNX,US,2015-04-02,15.42,15.42,15.42,15.42,15.42,0
AABOX,US,2015-04-02,9.69,9.69,9.69,9.69,9.1355,0
AABPX,US,2015-04-02,14.8953,14.8953,14.8953,14.8953,13.4125,0
AABTX,US,2015-04-02,11.16,11.16,11.16,11.16,9.9938,0
AABVF,US,2015-04-02,0.1071,0.1071,0.1071,0.1071,0.1071,0
AAC,US,2015-04-02,30.69,31.1299,30.52,30.99,30.99,145660
AACAF,US,2015-04-02,6.13,6.13,6.13,6.13,3.9749,0
AACAY,US,2015-04-02,64.97,64.97,64.61,64.61,5.8735,14640
AACBX,US,2015-04-02,13.89,13.89,13.89,13.89,12.0564,0
AACCX,US,2015-04-02,5.9,5.9,5.9,5.9,5.1873,0
AACDX,US,2015-04-02,5.93,5.93,5.93,5.93,5.0577,0
AACEX,US,2015-04-02,13.94,13.94,13.94,13.94,2.9225,0
AACFX,US,2015-04-02,21.41,21.41,21.41,21.41,20.9123,0
AACIX,US,2015-04-02,15.1219,15.1219,15.1219,15.1219,13.502,0
AACOX,US,2015-04-02,13.9,13.9,13.9,13.9,12.8813,0
AACRX,US,2015-04-02,5.92,5.92,5.92,5.92,5.1727,0
AACS,US,2015-04-02,0.0019,0.0023,0.0019,0.0023,0.0023,2000
AACTF,US,2015-04-02,0.255,0.263,0.255,0.263,0.263,3000
AACTX,US,2015-04-02,11.74,11.74,11.74,11.74,10.6813,0
AACYX,US,2015-04-02,13.05,13.05,13.05,13.05,10.6629,0
