Code,Ex,Date,Open,High,Low,Close,Adjusted_close,Volume,Prev_close,Change,Change_%
1125:HK,US,2014-03-07,0.023,0.023,0.023,0.023,0.0226,0
1808,,2014-03-07,701,709,697,706,706,3176500
2768,,2014-03-07,184,187,182,187,187,9861500
A,US,2014-03-07,59.06,59.2,57.52,58.42,40.4226,4499486
AAAAX,US,2014-03-07,9.58,9.58,9.58,9.58,8.8481,0
AAADX,US,2014-03-07,15.54,15.54,15.54,15.54,12.7239,0
AAAGX,US,2014-03-07,7.81,7.81,7.81,7.81,7.6344,0
AAAIF,US,2014-03-07,0.135,0.135,0.135,0.135,0.135,6000
AAAIX,US,2014-03-07,8.7,8.7,8.7,8.7,6.4425,0
AAALF,US,2014-03-07,38.458,38.458,38.458,38.458,31.9956,0
AAALY,US,2014-03-07,23.29,23.29,23.29,23.29,17.5552,0
AAANX,US,2014-03-07,12.13,12.13,12.13,12.13,10.0784,0
AAAPX,US,2014-03-07,9.55,9.55,9.55,9.55,9.0542,0
AAAQX,US,2014-03-07,9.64,9.64,9.64,9.64,8.9855,0
AAARX,US,2014-03-07,8.79,8.79,8.79,8.79,6.6149,0
AAASX,US,2014-03-07,9.5,9.5,9.5,9.5,8.7173,0
AAATX,US,2014-03-07,10.31,10.31,10.31,10.31,8.9544,0
AAAUX,US,2014-03-07,8.68,8.68,8.68,8.68,6.4035,0
AAAZX,US,2014-03-07,9.5,9.5,9.5,9.5,8.6585,0
AABA,US,2014-03-07,39.71,39.9101,38.45,38.6999,38.6999,14496345
AABAX,US,2014-03-07,13.73,13.73,13.73,13.73,10.8269,0
AABCX,US,2014-03-07,14.08,14.08,14.08,14.08,12.1958,0
AABFX,US,2014-03-07,13.22,13.22,13.22,13.22,11.5793,0
AABNF,US,2014-03-07,47.75,47.75,47.75,47.75,38.3855,0
AABNX,US,2014-03-07,15.36,15.36,15.36,15.36,15.36,0
AABOX,US,2014-03-07,9.43,9.43,9.43,9.43,8.7044,0
AABPX,US,2014-03-07,14.8615,14.8615,14.8615,14.8615,12.3767,0
AABTX,US,2014-03-07,10.94,10.94,10.94,10.94,9.4286,0
AABVF,US,2014-03-07,0.138,0.138,0.138,0.138,0.138,0
AACAF,US,2014-03-07,4.5,4.5,4.5,4.5,2.4485,0
AACAY,US,2014-03-07,44.052,44.052,43.9,43.9,3.9017,4130
AACCX,US,2014-03-07,5.97,5.97,5.97,5.97,4.9516,0
AACDX,US,2014-03-07,5.99,5.99,5.99,5.99,4.7612,0
AACFX,US,2014-03-07,21.46,21.46,21.46,21.46,20.8641,0
AACIX,US,2014-03-07,14.3534,14.3534,14.3534,14.3534,12.357,0
AACRX,US,2014-03-07,5.98,5.98,5.98,5.98,4.9147,0
AACS,US,2014-03-07,0.003,0.0036,0.0024,0.0036,0.0036,411000
AACTF,US,2014-03-07,0.3946,0.3946,0.393,0.393,0.393,3500
AACTX,US,2014-03-07,11.43,11.43,11.43,11.43,10.0407,0
AACYX,US,2014-03-07,13.22,13.22,13.22,13.22,10.8018,0
AADAX,US,2014-03-07,13.82,13.82,13.82,13.82,12.9754,0
AADBX,US,2014-03-07,16.2729,16.2729,16.2729,16.2729,14.1615,0
AADCX,US,2014-03-07,13.66,13.66,13.66,13.66,13.239,0
AADDX,US,2014-03-07,15.54,15.54,15.54,15.54,12.496,0
AADEX,US,2014-03-07,29.3011,29.3011,29.3011,29.3011,21.064,0
AADIX,US,2014-03-07,13.89,13.89,13.89,13.89,12.8522,0
AADR,US,2014-03-07,38.376,38.376,38.376,38.376,37.3191,126
AADRX,US,2014-03-07,13.78,13.78,13.78,13.78,13.0743,0
AADSX,US,2014-03-07,13.81,13.81,13.81,13.81,12.9125,0
AADTX,US,2014-03-07,12.17,12.17,12.17,12.17,10.5189,0
AADYX,US,2014-03-07,13.8,13.8,13.8,13.8,12.8234,0
AAEBX,US,2014-03-07,13.65,13.65,13.65,13.65,13.229,0
AAEH,US,2014-03-07,0.05,0.05,0.05,0.05,0.05,0
AAEMX,US,2014-03-07,9.24,9.24,9.24,9.24,8.9111,0
AAEQX,US,2014-03-07,14.31,14.31,14.31,14.31,2.771,0
AAETX,US,2014-03-07,12.65,12.65,12.65,12.65,10.8783,0
AAFTX,US,2014-03-07,12.66,12.66,12.66,12.66,10.9165,0
AAGAX,US,2014-03-07,28.97,28.97,28.97,28.97,28.97,0
AAGC,US,2014-03-07,0.0042,0.0042,0.0042,0.0042,0.0042,0
AAGH,US,2014-03-07,0.031,0.0505,0.031,0.0412,0.0412,1055361
AAGIY,US,2014-03-07,19.22,19.26,19,19.05,17.5147,69948
AAGOX,US,2014-03-07,66.3,66.3,66.3,66.3,45.3868,0
AAGPX,US,2014-03-07,27.7681,27.7681,27.7681,27.7681,19.8277,0
AAGRX,US,2014-03-07,15.3,15.3,15.3,15.3,15.3,0
AAGTX,US,2014-03-07,12.84,12.84,12.84,12.84,11.0878,0
AAHMX,US,2014-03-07,10.04,10.04,10.04,10.04,8.8243,0
AAHTX,US,2014-03-07,12.85,12.85,12.85,12.85,11.1933,0
AAHYX,US,2014-03-07,7.32,7.32,7.32,7.32,6.2473,0
AAI,US,2014-03-07,0.5,0.5,0.5,0.5,0.5,500380
AAIAX,US,2014-03-07,20.48,20.48,20.48,20.48,20.48,0
