Code,Ex,Date,Open,High,Low,Close,Adjusted_close,Volume,Prev_close,Change,Change_%
000002,,2018-05-03,27.65,27.66,26.56,27.33,27.33,54241990
000333,,2018-05-03,51.15,53.25,50.83,53.2,51.9992,30789020
000568,,2018-05-03,59.47,60.99,58.58,60.45,60.45,8548470
000651,,2018-05-03,45.16,45.89,44.58,45.79,45.79,93089610
000858,,2018-05-03,71.29,73.98,70.5,73.8,73.8,31984120
000895,,2018-05-03,24.75,24.75,23.85,24.55,24.55,9838780
000998,,2018-05-03,21.27,21.54,21.05,21.33,21.33,10945130
002304,,2018-05-03,116.4,122.53,114.11,122.01,122.01,4611820
002415,,2018-05-03,38.87,39.46,38.6,39.3,38.833,22950240
002714,,2018-05-03,47.2,47.96,47.09,47.8,47.8,1115850
1125:HK,US,2018-05-03,11.7,11.7,11.7,11.7,11.7,0
600000,,2018-05-03,10.99,11.01,10.83,10.92,10.92,34665570
600016,,2018-05-03,7.71,7.81,7.7,7.79,7.79,60130130
600030,,2018-05-03,19.06,19.66,19.04,19.59,19.59,152933230
600036,,2018-05-03,29.34,29.68,28.75,29.3,29.3,32174140
600315,,2018-05-03,40.76,40.76,39.29,39.96,39.96,3918610
600519,,2018-05-03,666,673.68,658,670.88,661.4964,3632650
600795,,2018-05-03,2.85,2.91,2.85,2.9,2.9,62266140
600837,,2018-05-03,11.43,11.73,11.4,11.68,11.68,47231280
600887,,2018-05-03,25,25.27,24.46,25.14,24.5598,107509860
601006,,2018-05-03,8.47,8.58,8.39,8.56,8.56,44723560
601166,,2018-05-03,16.04,16.1,15.99,16.06,15.4008,47168660
601169,,2018-05-03,6.8,6.83,6.76,6.81,6.81,21377740
601288,,2018-05-03,3.85,3.88,3.83,3.84,3.6586,199810000
601318,,2018-05-03,60.88,61.58,59.9,61.44,60.2865,62912540
601328,,2018-05-03,6.15,6.18,6.13,6.15,6.15,55210560
601398,,2018-05-03,5.98,6.01,5.91,5.95,5.95,149765570
601668,,2018-05-03,8.38,8.38,8.23,8.31,5.7726,101581720
601933,,2018-05-03,8.99,9.08,8.78,9.05,8.9021,41143440
601988,,2018-05-03,3.8,3.83,3.79,3.82,3.82,110036800
A,US,2018-05-03,65.77,66.46,64.86,66.34,66.34,2365851
AA,US,2018-05-03,52.83,53.76,52.6342,53.28,53.28,4050792
AAAAX,US,2018-05-03,9.52,9.52,9.52,9.52,9.52,0
AAADX,US,2018-05-03,16.62,16.62,16.62,16.62,16.62,0
AAAGX,US,2018-05-03,10.97,10.97,10.97,10.97,10.97,0
AAAIF,US,2018-05-03,0.09,0.09,0.09,0.09,0.09,0
AAAIX,US,2018-05-03,8.25,8.25,8.25,8.25,8.25,0
AAALF,US,2018-05-03,50.46,50.46,50.46,50.46,47.6786,0
AAANX,US,2018-05-03,12.83,12.83,12.83,12.83,12.83,0
AAAPX,US,2018-05-03,9.44,9.44,9.44,9.44,9.44,0
AAAQX,US,2018-05-03,9.57,9.57,9.57,9.57,9.57,0
AAARX,US,2018-05-03,8.35,8.35,8.35,8.35,8.35,0
AAASX,US,2018-05-03,9.44,9.44,9.44,9.44,9.44,0
AAATX,US,2018-05-03,10.75,10.75,10.75,10.75,10.75,0
AAAUX,US,2018-05-03,8.23,8.23,8.23,8.23,8.23,0
