Code,Ex,Date,Open,High,Low,Close,Adjusted_close,Volume,Prev_close,Change,Change_%
000002,,2015-12-07,17.9,18.07,17.4,17.77,16.4958,152988606
000333,,2015-12-07,19.3467,19.3467,18.7,18.7867,11.4529,41013243
002415,,2015-12-07,15.5333,15.6756,15.2267,15.28,6.3975,58931777
1125:HK,US,2015-12-07,0.023,0.023,0.023,0.023,0.0226,0
1808,,2015-12-07,1382,1399,1381,1384,1384,2119900
2768,,2015-12-07,278,279,275,275,275,7180300
600000,,2015-12-07,13.4825,14.0699,13.1538,14.0559,9.3517,490540732
600887,,2015-12-07,15.11,15.11,14.8,14.83,13.5849,40848577
601169,,2015-12-07,6.9097,6.9722,6.8333,6.875,5.5773,166439292
601288,,2015-12-07,3.25,3.26,3.18,3.21,2.7666,239619891
601318,,2015-12-07,34.5,34.85,34.34,34.42,33.4151,57354970
A,US,2015-12-07,40.92,41.1,40.54,40.7,39.7025,2004492
AAAAX,US,2015-12-07,8.38,8.38,8.38,8.38,8.0137,0
AAADX,US,2015-12-07,14.96,14.96,14.96,14.96,13.5187,0
AAAGX,US,2015-12-07,9.15,9.15,9.15,9.15,9.0964,0
AAAIF,US,2015-12-07,0.065,0.065,0.065,0.065,0.065,0
AAAIX,US,2015-12-07,8.13,8.13,8.13,8.13,6.7566,0
AAALF,US,2015-12-07,35.1,35.1,35.1,35.1,29.2019,0
AAALY,US,2015-12-07,39.57,39.57,39.57,39.57,29.8265,0
AAANX,US,2015-12-07,11.91,11.91,11.91,11.91,10.3677,0
AAAP,US,2015-12-07,26.43,30.305,26.43,29.01,29.01,75149
AAAPX,US,2015-12-07,8.32,8.32,8.32,8.32,8.0902,0
AAAQX,US,2015-12-07,8.42,8.42,8.42,8.42,8.1042,0
AAARX,US,2015-12-07,8.17,8.17,8.17,8.17,6.8537,0
AAASX,US,2015-12-07,8.32,8.32,8.32,8.32,7.9222,0
AAATX,US,2015-12-07,10.27,10.27,10.27,10.27,9.3304,0
AAAUX,US,2015-12-07,8.12,8.12,8.12,8.12,6.735,0
AAAVX,US,2015-12-07,8.33,8.33,8.33,8.33,7.8962,0
AAAZX,US,2015-12-07,8.33,8.33,8.33,8.33,7.8956,0
AABA,US,2015-12-07,34.76,34.92,34.47,34.68,34.68,12047935
AABAX,US,2015-12-07,13.54,13.54,13.54,13.54,11.5792,0
AABCX,US,2015-12-07,14.2,14.2,14.2,14.2,13.0789,0
AABFX,US,2015-12-07,12.65,12.65,12.65,12.65,12.039,0
AABNF,US,2015-12-07,61.4,61.4,61.4,61.4,49.3586,0
AABNX,US,2015-12-07,14.69,14.69,14.69,14.69,14.69,0
AABOX,US,2015-12-07,9.5,9.5,9.5,9.5,9.0736,0
AABPX,US,2015-12-07,14.1702,14.1702,14.1702,14.1702,12.8775,0
AABTX,US,2015-12-07,10.99,10.99,10.99,10.99,9.8415,0
AABVF,US,2015-12-07,0.0896,0.0896,0.0896,0.0896,0.0896,2000
AAC,US,2015-12-07,22.37,22.895,21.02,21.63,21.63,178849
AACAF,US,2015-12-07,6.95,6.95,6.95,6.95,5.2562,0
AACAY,US,2015-12-07,68.69,68.69,68.2,68.2,6.3211,127940
AACBX,US,2015-12-07,13.52,13.52,13.52,13.52,11.7823,0
AACCX,US,2015-12-07,5.74,5.74,5.74,5.74,5.0466,0
AACDX,US,2015-12-07,5.82,5.82,5.82,5.82,4.9639,0
AACEX,US,2015-12-07,13.75,13.75,13.75,13.75,2.8827,0
AACFX,US,2015-12-07,20.86,20.86,20.86,20.86,20.3751,0
AACIX,US,2015-12-07,14.509,14.509,14.509,14.509,12.9547,0
