Code,Ex,Date,Open,High,Low,Close,Adjusted_close,Volume,Prev_close,Change,Change_%
000333,,2014-08-20,14.56,14.5867,14.32,14.5667,8.534,39909168
002415,,2014-08-20,8.5333,8.6,8.4667,8.5867,3.4937,57692290
1125:HK,US,2014-08-20,0.023,0.023,0.023,0.023,0.0226,0
1808,,2014-08-20,830,833,808,811,811,2591300
2768,,2014-08-20,173,175,173,173,173,11948300
600000,,2014-08-20,6.7413,6.7483,6.5944,6.6434,4.1557,241415133
600887,,2014-08-20,13.085,13.135,12.825,12.975,5.8323,88814672
601169,,2014-08-20,4.0799,4.0856,4.022,4.0509,2.6625,66547913
601288,,2014-08-20,2.5,2.51,2.47,2.48,2.0431,119562627
601318,,2014-08-20,21.455,21.57,21.05,21.265,20.2854,74016038
A,US,2014-08-20,58.32,58.41,57.94,58.33,40.5491,2558743
AAAAX,US,2014-08-20,9.81,9.81,9.81,9.81,9.112,0
AAADX,US,2014-08-20,16,16,16,16,13.2607,0
AAAGX,US,2014-08-20,8.21,8.21,8.21,8.21,8.0254,0
AAAIF,US,2014-08-20,0.151,0.151,0.151,0.151,0.151,0
AAAIX,US,2014-08-20,8.99,8.99,8.99,8.99,6.6595,0
AAALF,US,2014-08-20,38.458,38.458,38.458,38.458,31.9956,0
AAALY,US,2014-08-20,23.29,23.29,23.29,23.29,17.5552,0
AAANX,US,2014-08-20,12.47,12.47,12.47,12.47,10.3608,0
AAAPX,US,2014-08-20,9.77,9.77,9.77,9.77,9.2981,0
AAAQX,US,2014-08-20,9.87,9.87,9.87,9.87,9.2476,0
AAARX,US,2014-08-20,9.06,9.06,9.06,9.06,6.8203,0
AAASX,US,2014-08-20,9.74,9.74,9.74,9.74,8.9916,0
AAATX,US,2014-08-20,10.71,10.71,10.71,10.71,9.3018,0
AAAUX,US,2014-08-20,8.98,8.98,8.98,8.98,6.6271,0
AAAZX,US,2014-08-20,9.75,9.75,9.75,9.75,8.9447,0
AABA,US,2014-08-20,37.61,37.75,37.3125,37.5,37.5,12670259
AABAX,US,2014-08-20,14.18,14.18,14.18,14.18,11.2478,0
AABCX,US,2014-08-20,14.53,14.53,14.53,14.53,12.6297,0
AABFX,US,2014-08-20,13.48,13.48,13.48,13.48,11.9103,0
