Code,Ex,Date,Open,High,Low,Close,Adjusted_close,Volume,Prev_close,Change,Change_%
000002,,2018-01-12,35.1,36.62,35.09,35.55,35.55,53701330
000333,,2018-01-12,59.62,61.18,59.3,60.8,59.4277,25290020
000568,,2018-01-12,70.2,71.6,69.9,71.02,71.02,8269040
000651,,2018-01-12,50.8,53.48,50.24,53.3,53.3,85482110
000858,,2018-01-12,87.96,91.75,87.62,91.37,91.37,32092360
000895,,2018-01-12,27.95,28.34,27.71,28.17,26.9936,10220470
000998,,2018-01-12,26.68,26.9,26.48,26.67,26.67,5237970
002304,,2018-01-12,135,137.07,133.5,136.98,136.98,5033830
002415,,2018-01-12,42.12,42.98,41.61,42.82,42.3112,36377740
002714,,2018-01-12,58.31,59.85,58.3,58.96,58.96,5356110
1125:HK,US,2018-01-12,13.22,13.22,13.22,13.22,13.22,2400
1808,,2018-01-12,1800,1802,1773,1782,1782,1380400
2768,,2018-01-12,371,374,367,369,369,14127900
600000,,2018-01-12,12.97,13,12.9,12.91,12.91,24203420
600016,,2018-01-12,8.8,8.88,8.77,8.8,8.8,62988590
600030,,2018-01-12,19.25,19.58,19.12,19.33,19.33,104603800
600036,,2018-01-12,31.12,31.58,31.02,31.51,31.51,48734320
600315,,2018-01-12,33.65,34.1,33.65,33.98,33.98,1591630
600519,,2018-01-12,773.77,788.8,767.02,788.42,777.3924,4598820
600795,,2018-01-12,3.14,3.18,3.13,3.16,3.16,32987250
600837,,2018-01-12,13.39,13.4,13.2,13.23,13.23,25995350
600887,,2018-01-12,34.3,34.85,33.75,34.82,34.0164,49584290
601006,,2018-01-12,9.78,9.84,9.67,9.75,9.75,55843190
601166,,2018-01-12,18.07,18.09,17.82,17.93,17.1941,138954460
601169,,2018-01-12,7.32,7.35,7.28,7.29,7.29,30936860
601288,,2018-01-12,4,4.04,3.99,4.01,3.8206,345296150
601318,,2018-01-12,72.66,74.5,72.33,74.41,73.013,128266290
601328,,2018-01-12,6.35,6.39,6.35,6.37,6.37,98332800
601398,,2018-01-12,6.2,6.3,6.2,6.25,6.25,218851800
601668,,2018-01-12,9.54,9.64,9.47,9.49,6.5923,143651410
601933,,2018-01-12,10.46,10.6,10.2,10.29,10.1218,73720060
601988,,2018-01-12,4.09,4.12,4.07,4.09,4.09,190736290
A,US,2018-01-12,70.73,71.86,70.5,71.73,71.5645,1448144
AA,US,2018-01-12,57.05,57.5,56.11,56.76,56.76,4191608
AAAAX,US,2018-01-12,9.59,9.59,9.59,9.59,9.59,0
AAADX,US,2018-01-12,17.93,17.93,17.93,17.93,17.7948,0
AAAGX,US,2018-01-12,10.87,10.87,10.87,10.87,10.87,0
AAAIF,US,2018-01-12,0.056,0.056,0.056,0.056,0.056,0
AAAIX,US,2018-01-12,8.54,8.54,8.54,8.54,8.54,0
AAALF,US,2018-01-12,27.0347,27.0347,27.0347,27.0347,25.5446,0
AAANX,US,2018-01-12,13.42,13.42,13.42,13.42,13.42,0
AAAP,US,2018-01-12,81.85,81.89,81.81,81.84,81.84,166927
AAAPX,US,2018-01-12,9.53,9.53,9.53,9.53,9.53,0
AAAQX,US,2018-01-12,9.65,9.65,9.65,9.65,9.65,0
AAARX,US,2018-01-12,8.66,8.66,8.66,8.66,8.66,0
AAASX,US,2018-01-12,9.51,9.51,9.51,9.51,9.51,0
AAATX,US,2018-01-12,11.06,11.06,11.06,11.06,11.06,0
AAAUX,US,2018-01-12,8.52,8.52,8.52,8.52,8.52,0
AAAVX,US,2018-01-12,9.51,9.51,9.51,9.51,9.51,0
AAAWX,US,2018-01-12,9.58,9.58,9.58,9.58,9.58,0
AAAZX,US,2018-01-12,9.51,9.51,9.51,9.51,9.51,0
AABA,US,2018-01-12,76.45,76.5905,75.68,75.85,75.85,4078360
AABAX,US,2018-01-12,13.9,13.9,13.9,13.9,13.8729,0
AABCX,US,2018-01-12,15.23,15.23,15.23,15.23,15.2002,0
AABFX,US,2018-01-12,13.52,13.52,13.52,13.52,13.4535,0
AABNF,US,2018-01-12,9.49,9.49,9.49,9.49,9.49,0
AABOX,US,2018-01-12,9.36,9.36,9.36,9.36,9.2787,0
AABPX,US,2018-01-12,15.47,15.47,15.47,15.47,15.4004,0
AABSX,US,2018-01-12,17.68,17.68,17.68,17.68,17.68,0
AABTX,US,2018-01-12,11.77,11.77,11.77,11.77,11.77,0
AABUX,US,2018-01-12,19.49,19.49,19.49,19.49,19.49,0
AABVF,US,2018-01-12,0.1387,0.143,0.1387,0.143,0.143,9000
AAC,US,2018-01-12,9.28,9.48,9.16,9.27,9.27,95995
AACAF,US,2018-01-12,19,19,18.95,19,18.7295,943
AACAY,US,2018-01-12,193.75,193.75,186.58,190.29,18.8228,8560
AACBX,US,2018-01-12,13.91,13.91,13.91,13.91,13.9078,0
AACCX,US,2018-01-12,5.8,5.8,5.8,5.8,5.8,0
AACDX,US,2018-01-12,5.88,5.88,5.88,5.88,5.8709,0
AACEY,US,2018-01-12,0,0,0,0,0,0
AACFX,US,2018-01-12,30.69,30.69,30.69,30.69,30.69,0
AACGX,US,2018-01-12,5.89,5.89,5.89,5.89,5.8827,0
