Code,Ex,Date,Open,High,Low,Close,Adjusted_close,Volume,Prev_close,Change,Change_%
000002,,2015-02-12,12.54,13.01,12.33,12.76,11.4504,196804327
000333,,2015-02-12,20.34,20.5067,20.0933,20.22,11.8461,51608454
002415,,2015-02-12,13.2889,13.3778,12.8978,13.1111,5.3346,103559238
1125:HK,US,2015-02-12,0.023,0.023,0.023,0.023,0.0226,0
1808,,2015-02-12,984,991,968,974,974,2877600
2768,,2015-02-12,171,172,169,171,171,19489500
600000,,2015-02-12,10.1399,10.2587,10.035,10.0909,6.3122,426089289
600887,,2015-02-12,14.135,14.49,14.09,14.19,6.3785,270541664
601169,,2015-02-12,5.8333,5.9201,5.7639,5.8275,3.8302,213980722
601288,,2015-02-12,3.26,3.35,3.25,3.31,2.7269,849197063
601318,,2015-02-12,35.17,35.665,34.88,34.96,33.7383,218454782
A,US,2015-02-12,39.58,40.06,39.53,40.02,38.735,1317705
AAAAX,US,2015-02-12,9.44,9.44,9.44,9.44,8.973,0
AAADX,US,2015-02-12,15.75,15.75,15.75,15.75,13.8577,0
AAAGX,US,2015-02-12,8.42,8.42,8.42,8.42,8.3707,0
AAAIF,US,2015-02-12,0.105,0.105,0.105,0.105,0.105,0
AAAIX,US,2015-02-12,8.31,8.31,8.31,8.31,6.9062,0
AAALF,US,2015-02-12,37.9,37.9,37.9,37.9,31.5314,0
AAALY,US,2015-02-12,38.12,38.12,38.12,38.12,28.7336,0
AAANX,US,2015-02-12,12.32,12.32,12.32,12.32,10.7246,0
AAAPX,US,2015-02-12,9.42,9.42,9.42,9.42,9.1213,0
AAAQX,US,2015-02-12,9.5,9.5,9.5,9.5,9.093,0
AAARX,US,2015-02-12,8.4,8.4,8.4,8.4,7.0466,0
AAASX,US,2015-02-12,9.37,9.37,9.37,9.37,8.8643,0
AAATX,US,2015-02-12,10.45,10.45,10.45,10.45,9.4939,0
AAAUX,US,2015-02-12,8.29,8.29,8.29,8.29,6.876,0
AAAVX,US,2015-02-12,9.37,9.37,9.37,9.37,8.8207,0
AAAZX,US,2015-02-12,9.37,9.37,9.37,9.37,8.8199,0
AABA,US,2015-02-12,43.07,44.16,42.86,43.925,43.925,18158218
AABAX,US,2015-02-12,13.82,13.82,13.82,13.82,11.7275,0
AABCX,US,2015-02-12,14.46,14.46,14.46,14.46,13.2386,0
AABFX,US,2015-02-12,13.13,13.13,13.13,13.13,12.2782,0
AABNF,US,2015-02-12,52.25,52.25,52.25,52.25,42.003,0
AABNX,US,2015-02-12,15.49,15.49,15.49,15.49,15.49,0
AABOX,US,2015-02-12,9.66,9.66,9.66,9.66,9.086,0
AABPX,US,2015-02-12,14.9535,14.9535,14.9535,14.9535,13.4086,0
AABTX,US,2015-02-12,11.15,11.15,11.15,11.15,9.9848,0
AABVF,US,2015-02-12,0.126,0.129,0.125,0.129,0.129,25800
AAC,US,2015-02-12,27.9631,29.76,27.71,28.2,28.2,52126
AACAF,US,2015-02-12,6.58,6.58,6.58,6.58,4.2667,0
AACAY,US,2015-02-12,63.217,63.25,63.217,63.25,5.7499,2820
AACBX,US,2015-02-12,13.83,13.83,13.83,13.83,12.0003,0
AACCX,US,2015-02-12,5.89,5.89,5.89,5.89,5.1776,0
AACDX,US,2015-02-12,5.92,5.92,5.92,5.92,5.0439,0
AACEX,US,2015-02-12,13.91,13.91,13.91,13.91,2.9162,0
AACFX,US,2015-02-12,19.68,19.68,19.68,19.68,19.2225,0
