Code,Ex,Date,Open,High,Low,Close,Adjusted_close,Volume,Prev_close,Change,Change_%
000002,,2013-05-09,11.58,11.78,11.55,11.75,10.3843,40236098
000333,,2013-05-09,14.4,14.72,14.38,14.7,3.0936,38376138
002415,,2013-05-09,4.8744,4.8744,4.8744,4.8744,0.9298,0
1125:HK,US,2013-05-09,0.023,0.023,0.023,0.023,0.0226,0
1808,,2013-05-09,740,745,730,735,735,10070400
2768,,2013-05-09,163,165,161,161,161,12058200
600000,,2013-05-09,6.9441,7.035,6.9161,7.014,3.9727,129088408
600887,,2013-05-09,9.6567,9.8,9.5933,9.6533,2.6779,62090280
601169,,2013-05-09,4.2776,4.3499,4.2583,4.3258,2.2655,63445336
601288,,2013-05-09,2.74,2.76,2.72,2.74,1.9742,102102390
601318,,2013-05-09,20.43,20.71,20.395,20.55,18.9609,39045472
A,US,2013-05-09,42.97,43.195,42.63,43.16,29.6427,4376856
AAAAX,US,2013-05-09,9.69,9.69,9.69,9.69,8.8295,0
AAADX,US,2013-05-09,14.36,14.36,14.36,14.36,11.079,0
AAAGX,US,2013-05-09,6.23,6.23,6.23,6.23,6.0899,0
AAAIF,US,2013-05-09,0.27,0.27,0.27,0.27,0.27,0
AAAIX,US,2013-05-09,8.76,8.76,8.76,8.76,5.7439,0
AAALF,US,2013-05-09,24.35,24.35,24.35,24.35,20.2583,0
AAALY,US,2013-05-09,23.29,23.29,23.29,23.29,17.5552,0
AAANX,US,2013-05-09,11.64,11.64,11.64,11.64,8.9701,0
AAAPX,US,2013-05-09,9.63,9.63,9.63,9.63,9.0925,0
AAAQX,US,2013-05-09,9.74,9.74,9.74,9.74,8.9802,0
AAARX,US,2013-05-09,8.84,8.84,8.84,8.84,5.9399,0
AAASX,US,2013-05-09,9.62,9.62,9.62,9.62,8.6917,0
AAATX,US,2013-05-09,10.17,10.17,10.17,10.17,8.3871,0
AAAZX,US,2013-05-09,9.63,9.63,9.63,9.63,8.6212,0
AABA,US,2013-05-09,26.41,26.49,26.14,26.24,26.24,11185968
AABAX,US,2013-05-09,13.6,13.6,13.6,13.6,9.9847,0
AABCX,US,2013-05-09,12.8,12.8,12.8,12.8,11.0255,0
AABFX,US,2013-05-09,13.35,13.35,13.35,13.35,11.6329,0
AABNF,US,2013-05-09,54,54,54,54,43.4098,0
AABNX,US,2013-05-09,14.73,14.73,14.73,14.73,14.73,0
AABOX,US,2013-05-09,9.67,9.67,9.67,9.67,8.7914,0
AABPX,US,2013-05-09,14.29,14.29,14.29,14.29,11.1515,0
AABTX,US,2013-05-09,10.41,10.41,10.41,10.41,8.6711,0
AABVF,US,2013-05-09,0.209,0.209,0.201,0.201,0.201,4100
AACAF,US,2013-05-09,5.12,5.12,5.12,5.12,2.4233,2000
AACAY,US,2013-05-09,51.16,51.77,51.08,51.08,4.4634,5410
AACC,US,2013-05-09,6.52,6.53,6.505,6.51,6.51,204717
AACCX,US,2013-05-09,6.04,6.04,6.04,6.04,4.6999,0
AACFX,US,2013-05-09,19.52,19.52,19.52,19.52,18.7863,0
AACIX,US,2013-05-09,12.62,12.62,12.62,12.62,10.1546,0
AACRX,US,2013-05-09,6.05,6.05,6.05,6.05,4.6471,0
AACS,US,2013-05-09,0.0025,0.0026,0.002,0.0026,0.0026,82000
AACTX,US,2013-05-09,10.59,10.59,10.59,10.59,9.0899,0
AACYX,US,2013-05-09,11.97,11.97,11.97,11.97,9.7804,0
AADAX,US,2013-05-09,13.01,13.01,13.01,13.01,12.0277,0
AADBX,US,2013-05-09,15.55,15.55,15.55,15.55,12.7255,0
AADCX,US,2013-05-09,12.86,12.86,12.86,12.86,12.353,0
AADDX,US,2013-05-09,14.37,14.37,14.37,14.37,10.8702,0
AADEX,US,2013-05-09,25.18,25.18,25.18,25.18,17.8225,0
AADIX,US,2013-05-09,13.07,13.07,13.07,13.07,11.8736,0
AADR,US,2013-05-09,34.8801,34.8801,34.8801,34.8801,33.7886,0
AADRX,US,2013-05-09,12.97,12.97,12.97,12.97,12.1432,0
AADSX,US,2013-05-09,13,13,13,13,11.9584,0
AADTX,US,2013-05-09,10.95,10.95,10.95,10.95,9.2685,0
AADYX,US,2013-05-09,13,13,13,13,11.8688,0
AAEBX,US,2013-05-09,12.86,12.86,12.86,12.86,12.3527,0
AAEH,US,2013-05-09,0.0091,0.0091,0.0091,0.0091,0.0273,0
AAEMX,US,2013-05-09,9.47,9.47,9.47,9.47,9.133,0
AAEQX,US,2013-05-09,13.35,13.35,13.35,13.35,2.2956,0
AAETX,US,2013-05-09,11.27,11.27,11.27,11.27,9.4897,0
AAFTX,US,2013-05-09,11.24,11.24,11.24,11.24,9.501,0
AAGAX,US,2013-05-09,24.89,24.89,24.89,24.89,24.89,0
AAGC,US,2013-05-09,0.003,0.004,0.003,0.003,0.003,232830
AAGH,US,2013-05-09,0.057,0.076,0.057,0.064,0.064,4136613
AAGIY,US,2013-05-09,18.5,18.5,18.4,18.44,16.7946,36221
AAGOX,US,2013-05-09,52.36,52.36,52.36,52.36,35.5863,0
AAGPX,US,2013-05-09,23.87,23.87,23.87,23.87,16.8238,0
AAGRX,US,2013-05-09,15.53,15.53,15.53,15.53,15.53,0
AAGTX,US,2013-05-09,11.37,11.37,11.37,11.37,9.6156,0
AAHTX,US,2013-05-09,11.36,11.36,11.36,11.36,9.7108,0
AAHYX,US,2013-05-09,7.25,7.25,7.25,7.25,6.0505,0
AAI,US,2013-05-09,0.5,0.5,0.5,0.5,0.5,0
AAIAX,US,2013-05-09,17.99,17.99,17.99,17.99,17.99,0
AAIBX,US,2013-05-09,10.42,10.42,10.42,10.42,9.7139,0
AAIEX,US,2013-05-09,17.97,17.97,17.97,17.97,15.8695,0
AAIFX,US,2013-05-09,9.54,9.54,9.54,9.54,9.0559,0
AAIGF,US,2013-05-09,4.61,4.65,4.61,4.64,2.7712,12104
AAIIQ,US,2013-05-09,0.04,0.04,0.04,0.04,0.04,6000
AAIIX,US,2013-05-09,9.12,9.12,9.12,9.12,6.5726,0
AAINX,US,2013-05-09,10.75,10.75,10.75,10.75,9.0259,0
AAIPX,US,2013-05-09,17.81,17.81,17.81,17.81,16.0083,0
AAISX,US,2013-05-09,18.28,18.28,18.28,18.28,16.4423,0
AAIT,US,2013-05-09,29.86,29.86,29.05,29.4,28.7809,7802
AAIYX,US,2013-05-09,12.38,12.38,12.38,12.38,10.2614,0
AAL,US,2013-05-09,17.53,17.86,17.34,17.38,16.7346,17222520
AALGX,US,2013-05-09,25.14,25.14,25.14,25.14,22.3164,0
AALIX,US,2013-05-09,12.93,12.93,12.93,12.93,12.93,0
AALTX,US,2013-05-09,11.15,11.15,11.15,11.15,9.4859,0
AAMBX,US,2013-05-09,11.9,11.9,11.9,11.9,10.0086,0
AAMC,US,2013-05-09,230.25,278,219.5,259.9,259.9,53200
AAME,US,2013-05-09,3.55,3.55,3.4,3.43,3.3249,11895
AAMOX,US,2013-05-09,10.21,10.21,10.21,10.21,10.21,0
AAMPX,US,2013-05-09,12.58,12.58,12.58,12.58,8.6726,0
AAMTF,US,2013-05-09,0.0549,0.0549,0.0549,0.0549,0.0549,0
AAMTX,US,2013-05-09,13.64,13.64,13.64,13.64,11.8061,0
AAN,US,2013-05-09,28.68,28.97,28.49,28.63,28.1643,698000
AANOF,US,2013-05-09,5.05,5.05,5.05,5.05,4.9476,0
AANPX,US,2013-05-09,11.25,11.25,11.25,11.25,11.25,0
AAON,US,2013-05-09,28.41,30.4199,28.4,30.07,12.7944,276500
AAOPX,US,2013-05-09,12.89,12.89,12.89,12.89,11.0234,0
AAP,US,2013-05-09,84.92,85.7,84.59,84.72,83.8824,428100
AAPAX,US,2013-05-09,11.29,11.29,11.29,11.29,11.29,0
AAPEX,US,2013-05-09,12.44,12.44,12.44,12.44,11.1039,0
AAPH,US,2013-05-09,0.0147,0.0147,0.0111,0.0117,0.0117,335900
AAPIX,US,2013-05-09,12.45,12.45,12.45,12.45,11.101,0
AAPL,US,2013-05-09,459.81,463,455.58,456.77,59.2802,99621999
AAPT,US,2013-05-09,0.012,0.012,0.011,0.012,0.012,291852
AARBX,US,2013-05-09,27.68,27.68,27.68,27.68,16.5735,0
AARIX,US,2013-05-09,12.23,12.23,12.23,12.23,12.23,0
AASCX,US,2013-05-09,18.31,18.31,18.31,18.31,16.1871,0
AASL,US,2013-05-09,0.12,0.15,0.12,0.15,1.5,0
AASMX,US,2013-05-09,16.61,16.61,16.61,16.61,14.7574,0
AASOX,US,2013-05-09,31.29,31.29,31.29,31.29,31.29,0
AASP,US,2013-05-09,0.15,0.15,0.15,0.15,0.15,400
AASSX,US,2013-05-09,23.61,23.61,23.61,23.61,15.9358,0
AAST,US,2013-05-09,0.015,0.015,0.015,0.015,0.015,0
AASTX,US,2013-05-09,9.65,9.65,9.65,9.65,9.0854,0
AAT,US,2013-05-09,35.67,35.72,35.14,35.19,30.7016,201100
AATCX,US,2013-05-09,10.97,10.97,10.97,10.97,10.859,0
AATFX,US,2013-05-09,11.63,11.63,11.63,11.63,10.0262,0
AATGF,US,2013-05-09,0.0564,0.0564,0.0564,0.0564,0.0564,0
AATIX,US,2013-05-09,11.01,11.01,11.01,11.01,10.8548,0
AATRL,US,2013-05-09,55.73,57.33,55.399,55.399,44.7022,35537
AATV,US,2013-05-09,0.25,0.25,0.25,0.25,0.25,0
AAU,US,2013-05-09,1.62,1.69,1.5802,1.61,1.61,107975
AAUKF,US,2013-05-09,25.25,25.25,25.25,25.25,21.5558,0
AAUPX,US,2013-05-09,19.12,19.12,19.12,19.12,12.1978,0
AAUTX,US,2013-05-09,17.08,17.08,17.08,17.08,15.9866,0
AAV,US,2013-05-09,3.8,3.86,3.74,3.77,3.77,275900
AAVIX,US,2013-05-09,12.81,12.81,12.81,12.81,12.81,0
AAWC,US,2013-05-09,0.0003,0.0003,0.0003,0.0003,0.0003,0
AAWW,US,2013-05-09,44.71,44.91,44.13,44.51,44.51,315796
AAXAX,US,2013-05-09,10.27,10.27,10.27,10.27,10.27,0
AAXCX,US,2013-05-09,10.07,10.07,10.07,10.07,10.07,0
AAXJ,US,2013-05-09,61.34,61.465,61,61.22,55.2108,419206
AAXN,US,2013-05-09,8.98,9.17,8.915,9,9,493045
AAZAX,US,2013-05-09,11.41,11.41,11.41,11.41,9.6983,0
AAZBX,US,2013-05-09,11.39,11.39,11.39,11.39,10.0382,0
AAZCX,US,2013-05-09,11.39,11.39,11.39,11.39,10.0382,0
AB,US,2013-05-09,25.2,25.45,25.0101,25.29,16.7813,272445
ABAAX,US,2013-05-09,15.74,15.74,15.74,15.74,15.74,0
ABAC,US,2013-05-09,0.7,0.73,0.681,0.69,2.76,2025
ABACX,US,2013-05-09,11.3,11.3,11.3,11.3,11.3,0
ABAEX,US,2013-05-09,10.27,10.27,10.27,10.27,8.625,0
ABAFX,US,2013-05-09,15.69,15.69,15.69,15.69,15.69,0
ABAKF,US,2013-05-09,7.546,7.546,7.546,7.546,3.7202,0
ABALX,US,2013-05-09,22.49,22.49,22.49,22.49,17.8365,0
ABAMX,US,2013-05-09,20.63,20.63,20.63,20.63,17.7138,0
ABARX,US,2013-05-09,7.34,7.34,7.34,7.34,7.34,0
ABASX,US,2013-05-09,20.01,20.01,20.01,20.01,13.5577,0
ABAX,US,2013-05-09,45.44,45.716,44.8235,45.65,43.8023,136600
ABB,US,2013-05-09,23.03,23.03,22.675,22.74,19.0783,1282200
ABBB,US,2013-05-09,5.55,5.55,5.55,5.55,5.55,0
ABBDX,US,2013-05-09,10.72,10.72,10.72,10.72,9.238,0
ABBSX,US,2013-05-09,19.14,19.14,19.14,19.14,12.7734,0
ABBV,US,2013-05-09,43.34,44.45,43.25,44.24,37.1319,5046900
ABBY,US,2013-05-09,0.031,0.031,0.031,0.031,0.031,0
ABC,US,2013-05-09,54.91,55.09,54.49,54.81,50.6699,1708200
ABCAX,US,2013-05-09,11.89,11.89,11.89,11.89,10.6129,0
ABCB,US,2013-05-09,15.61,15.8,15.5,15.51,14.9874,56300
ABCCX,US,2013-05-09,14.45,14.45,14.45,14.45,11.7088,0
ABCD,US,2013-05-09,0.95,1.01,0.95,1.01,1.01,18989
ABCE,US,2013-05-09,0.012,0.024,0.012,0.024,5.52,23
ABCEX,US,2013-05-09,10.2,10.2,10.2,10.2,8.8929,0
ABCFF,US,2013-05-09,0.1165,0.1165,0.1165,0.1165,0.699,1666
ABCFX,US,2013-05-09,19.01,19.01,19.01,19.01,18.936,0
ABCIX,US,2013-05-09,11.98,11.98,11.98,11.98,10.4973,0
ABCO,US,2013-05-09,46,46.1,45.37,45.67,45.67,387400
ABCP,US,2013-05-09,1.19,1.19,1.17,1.17,1.17,82700
ABCSX,US,2013-05-09,18.75,18.75,18.75,18.75,12.3771,0
ABCVX,US,2013-05-09,11.95,11.95,11.95,11.95,10.6499,0
ABCYX,US,2013-05-09,11.94,11.94,11.94,11.94,10.4897,0
ABCZF,US,2013-05-09,7,7,7,7,6.6829,1350
ABCZY,US,2013-05-09,7.2172,7.2172,7.2172,7.2172,6.7341,0
ABDAX,US,2013-05-09,10.75,10.75,10.75,10.75,8.8609,0
ABDNF,US,2013-05-09,7.15,7.15,7.15,7.15,6.115,0
ABDR,US,2013-05-09,0.025,0.025,0.025,0.025,0.025,0
ABE,US,2013-05-09,22.16,22.16,21.87,21.94,14.485,8700
ABEC,US,2013-05-09,0.0017,0.0017,0.0017,0.0017,0.0017,0
ABECX,US,2013-05-09,11.86,11.86,11.86,11.86,10.9495,0
ABEIX,US,2013-05-09,10.73,10.73,10.73,10.73,8.9518,0
ABEMX,US,2013-05-09,16.33,16.33,16.33,16.33,14.5863,0
ABEO,US,2013-05-09,0.46,0.46,0.45,0.45,22.5,200
ABETF,US,2013-05-09,0.1445,0.1445,0.1445,0.1445,0.1445,0
ABEV,US,2013-05-09,40.83,41.86,40.83,41.45,7.0749,41500
ABEYX,US,2013-05-09,18.64,18.64,18.64,18.64,16.5407,0
ABFAX,US,2013-05-09,14.29,14.29,14.29,14.29,11.1913,0
ABFOF,US,2013-05-09,19.3,19.3,19.3,19.3,16.8903,300
ABFS,US,2013-05-09,15.61,17.18,15.5,16.73,16.6718,1326000
ABG,US,2013-05-09,42.52,42.65,41.54,41.76,41.76,137400
ABGLF,US,2013-05-09,2.4,2.4,2.4,2.4,2.2869,0
ABGOF,US,2013-05-09,2.75,2.75,2.75,2.75,2.7018,5200
ABGOY,US,2013-05-09,1.3,1.3,1.3,1.3,1.0081,0
ABGSF,US,2013-05-09,0.765,0.765,0.765,0.765,0.7528,0
ABHD,US,2013-05-09,0.62,0.65,0.61,0.62,0.62,207028
ABHFX,US,2013-05-09,15.65,15.65,15.65,15.65,12.8168,0
ABHI,US,2013-05-09,0.13,0.13,0.13,0.13,1.3,67
ABHIX,US,2013-05-09,6.43,6.43,6.43,6.43,4.8479,0
ABHMX,US,2013-05-09,15.65,15.65,15.65,15.65,15.65,0
ABHYX,US,2013-05-09,9.67,9.67,9.67,9.67,7.9903,0
ABI,US,2013-05-09,19.4,19.4,19.4,19.4,19.4,0
ABIAX,US,2013-05-09,12.61,12.61,12.61,12.61,11.2529,0
ABIBX,US,2013-05-09,12.3,12.3,12.3,12.3,11.4941,0
ABICX,US,2013-05-09,12.29,12.29,12.29,12.29,11.4238,0
ABIEX,US,2013-05-09,10.27,10.27,10.27,10.27,8.4654,0
ABIIX,US,2013-05-09,7.35,7.35,7.35,7.35,7.35,0
ABINX,US,2013-05-09,18.44,18.44,18.44,18.44,13.205,0
ABIO,US,2013-05-09,2.55,2.55,2.427,2.51,17.57,1985
ABISX,US,2013-05-09,11.34,11.34,11.34,11.34,10.479,0
ABIYX,US,2013-05-09,12.87,12.87,12.87,12.87,11.3552,0
ABKB,US,2013-05-09,0.02,0.02,0.02,0.02,0.02,0
ABKEX,US,2013-05-09,10.25,10.25,10.25,10.25,8.585,0
ABKI,US,2013-05-09,3.2,3.44,3.13,3.13,3.13,11445
ABKYX,US,2013-05-09,12.11,12.11,12.11,12.11,10.7444,0
ABLAX,US,2013-05-09,20.43,20.43,20.43,20.43,17.4948,0
ABLCX,US,2013-05-09,20.27,20.27,20.27,20.27,17.9011,0
ABLGF,US,2013-05-09,12.6,12.6,12.6,12.6,12.6,0
ABLIX,US,2013-05-09,20.69,20.69,20.69,20.69,17.507,0
ABLOX,US,2013-05-09,12.73,12.73,12.73,12.73,11.7549,0
ABLPX,US,2013-05-09,20.66,20.66,20.66,20.66,17.5236,0
ABLRX,US,2013-05-09,20.46,20.46,20.46,20.46,17.8011,0
ABLSX,US,2013-05-09,14.92,14.92,14.92,14.92,11.8792,0
ABLT,US,2013-05-09,410,410,410,410,410,0
ABLYF,US,2013-05-09,8.16,8.16,8.16,8.16,8.16,0
ABLYX,US,2013-05-09,25.07,25.07,25.07,25.07,17.7634,0
ABLZF,US,2013-05-09,22.54,22.54,22.54,22.54,18.3411,1500
ABM,US,2013-05-09,22.36,22.44,22.0825,22.19,20.0558,331800
ABMAX,US,2013-05-09,12.44,12.44,12.44,12.44,10.1373,0
ABMBF,US,2013-05-09,0.081,0.081,0.081,0.081,0.081,0
ABMC,US,2013-05-09,0.18,0.18,0.12,0.12,0.12,33714
ABMD,US,2013-05-09,20.5,21.32,20.41,21.07,21.07,631000
ABMIX,US,2013-05-09,40.07,40.07,40.07,40.07,35.9561,0
ABMT,US,2013-05-09,1,1,1,1,1,0
ABN,,2013-05-09,0.9,0.9,0.9,0.9,0.9,493
ABNAF,US,2013-05-09,0.02,0.02,0.017,0.017,0.017,0
ABNAX,US,2013-05-09,11.38,11.38,11.38,11.38,10.5822,0
ABNCX,US,2013-05-09,11.28,11.28,11.28,11.28,10.7626,0
ABNDX,US,2013-05-09,12.94,12.94,12.94,12.94,11.6866,0
ABNFX,US,2013-05-09,12.94,12.94,12.94,12.94,11.5586,0
ABNIX,US,2013-05-09,29.08,29.08,29.08,29.08,22.9302,0
ABNK,US,2013-05-09,7.56,7.82,7.56,7.82,6.1272,638
ABNKX,US,2013-05-09,11.37,11.37,11.37,11.37,10.5803,0
ABNOX,US,2013-05-09,11.35,11.35,11.35,11.35,10.3787,0
ABNRX,US,2013-05-09,11.36,11.36,11.36,11.36,10.7024,0
ABNTX,US,2013-05-09,11.34,11.34,11.34,11.34,10.2923,0
ABNYX,US,2013-05-09,11.4,11.4,11.4,11.4,10.4544,0
ABPAX,US,2013-05-09,11.85,11.85,11.85,11.85,10.2783,0
ABPBX,US,2013-05-09,11.78,11.78,11.78,11.78,10.8821,0
ABPCX,US,2013-05-09,11.78,11.78,11.78,11.78,10.6277,0
ABPR,US,2013-05-09,0.0006,0.0006,0.0006,0.0006,0.0006,600000
ABPRX,US,2013-05-09,31.93,31.93,31.93,31.93,22.4879,0
ABPYX,US,2013-05-09,11.87,11.87,11.87,11.87,10.1889,0
ABQBX,US,2013-05-09,11.39,11.39,11.39,11.39,10.2047,0
ABQCX,US,2013-05-09,11.36,11.36,11.36,11.36,10.174,0
ABQIX,US,2013-05-09,11.4,11.4,11.4,11.4,9.7184,0
ABQKX,US,2013-05-09,11.39,11.39,11.39,11.39,9.8317,0
ABQRX,US,2013-05-09,11.38,11.38,11.38,11.38,9.9424,0
ABQUX,US,2013-05-09,11.38,11.38,11.38,11.38,9.8456,0
ABQYX,US,2013-05-09,11.39,11.39,11.39,11.39,9.7103,0
ABR,US,2013-05-09,7.62,7.62,7.41,7.53,4.85,127770
ABRBX,US,2013-05-09,12.65,12.65,12.65,12.65,9.1997,0
ABRCX,US,2013-05-09,12.65,12.65,12.65,12.65,9.1997,0
ABREX,US,2013-05-09,10.25,10.25,10.25,10.25,8.7018,0
ABRFX,US,2013-05-09,10.04,10.04,10.04,10.04,10.0259,0
ABRIX,US,2013-05-09,13.04,13.04,13.04,13.04,9.3929,0
ABRRX,US,2013-05-09,12.84,12.84,12.84,12.84,9.2928,0
ABRTY,US,2013-05-09,9.12,9.12,9.12,9.12,7.1312,0
