Code,Ex,Date,Open,High,Low,Close,Adjusted_close,Volume,Prev_close,Change,Change_%
000002,,2013-08-07,10.04,10.04,9.76,9.79,8.7853,78178872
000333,,2013-08-07,14.2,14.45,13.97,14.17,3.1049,128404597
002415,,2013-08-07,9.3422,9.4533,9.2,9.3022,3.658,41953495
1125:HK,US,2013-08-07,0.023,0.023,0.023,0.023,0.0226,0
1808,,2013-08-07,660,665,645,645,645,2826100
2768,,2013-08-07,180,184,178,180,180,12470800
600000,,2013-08-07,5.6014,5.6434,5.5594,5.5874,3.1647,111674750
600887,,2013-08-07,12.2333,12.3333,12.0733,12.2267,3.4938,63399762
601169,,2013-08-07,3.5687,3.6121,3.559,3.5687,1.869,45633473
601288,,2013-08-07,2.45,2.47,2.44,2.45,1.8776,50788274
601318,,2013-08-07,16.375,16.685,16.295,16.455,15.1826,40802502
A,US,2013-08-07,45.88,46.46,45.62,46.28,31.8747,2358517
AAAAX,US,2013-08-07,9.21,9.21,9.21,9.21,8.4253,0
AAADX,US,2013-08-07,14.65,14.65,14.65,14.65,11.3625,0
AAAGX,US,2013-08-07,6.62,6.62,6.62,6.62,6.4712,0
AAAIF,US,2013-08-07,0.23,0.23,0.23,0.23,0.23,0
AAAIX,US,2013-08-07,8.9,8.9,8.9,8.9,5.8357,0
AAALF,US,2013-08-07,23,23,23,23,19.1352,0
AAALY,US,2013-08-07,23.29,23.29,23.29,23.29,17.5552,0
AAANX,US,2013-08-07,11.98,11.98,11.98,11.98,9.2321,0
AAAPX,US,2013-08-07,9.16,9.16,9.16,9.16,8.6666,0
AAAQX,US,2013-08-07,9.26,9.26,9.26,9.26,8.5664,0
AAARX,US,2013-08-07,8.96,8.96,8.96,8.96,6.0205,0
AAASX,US,2013-08-07,9.15,9.15,9.15,9.15,8.3035,0
AAATX,US,2013-08-07,10.17,10.17,10.17,10.17,8.3871,0
AAAZX,US,2013-08-07,9.16,9.16,9.16,9.16,8.2391,0
AABA,US,2013-08-07,27.31,27.51,27.06,27.39,27.39,9441613
AABAX,US,2013-08-07,13.73,13.73,13.73,13.73,10.1141,0
AABCX,US,2013-08-07,12.88,12.88,12.88,12.88,11.1153,0
AABFX,US,2013-08-07,13.83,13.83,13.83,13.83,12.0833,0
AABNF,US,2013-08-07,43,43,43,43,34.5671,0
AABNX,US,2013-08-07,15.19,15.19,15.19,15.19,15.19,0
AABOX,US,2013-08-07,9.39,9.39,9.39,9.39,8.5699,0
AABPX,US,2013-08-07,14.73,14.73,14.73,14.73,11.5434,0
