Code,Ex,Date,Open,High,Low,Close,Adjusted_close,Volume,Prev_close,Change,Change_%
1125:HK,US,2017-07-21,0.02,0.02,0.02,0.02,0.0197,3040000
1808,,2017-07-21,1391,1393,1378,1380,1380,1338600
2768,,2017-07-21,280,280,279,279,279,2956700
A,US,2017-07-21,60.83,61.6,60.76,61.37,60.9684,1275630
AA,US,2017-07-21,36.55,36.859,36.506,36.62,36.62,2449086
AAAAX,US,2017-07-21,9.12,9.12,9.12,9.12,9.0729,0
AAADX,US,2017-07-21,16.88,16.88,16.88,16.88,16.0224,0
AAAGX,US,2017-07-21,9.79,9.79,9.79,9.79,9.79,0
AAAIF,US,2017-07-21,0.056,0.056,0.056,0.056,0.056,0
AAAIX,US,2017-07-21,8.51,8.51,8.51,8.51,7.7327,0
AAALF,US,2017-07-21,27.0347,27.0347,27.0347,27.0347,25.5446,0
AAALY,US,2017-07-21,31.2128,31.2128,31.2128,31.2128,31.2128,0
AAANX,US,2017-07-21,13.26,13.26,13.26,13.26,11.8025,0
AAAP,US,2017-07-21,41.51,41.59,40.56,41.39,41.39,79966
AAAPX,US,2017-07-21,9.05,9.05,9.05,9.05,9.05,0
AAAQX,US,2017-07-21,9.17,9.17,9.17,9.17,9.1401,0
AAARX,US,2017-07-21,8.59,8.59,8.59,8.59,7.8703,0
AAASX,US,2017-07-21,9.05,9.05,9.05,9.05,8.9931,0
AAATX,US,2017-07-21,10.81,10.81,10.81,10.81,10.545,0
AAAUX,US,2017-07-21,8.5,8.5,8.5,8.5,7.7102,0
AAAVX,US,2017-07-21,9.06,9.06,9.06,9.06,8.9947,0
AAAWX,US,2017-07-21,9.11,9.11,9.11,9.11,9.063,0
AAAZX,US,2017-07-21,9.05,9.05,9.05,9.05,8.9849,0
AABA,US,2017-07-21,58.19,58.4,57.76,58.16,58.16,8832362
AABAX,US,2017-07-21,13.66,13.66,13.66,13.66,12.9334,0
AABCX,US,2017-07-21,14.77,14.77,14.77,14.77,14.7126,0
AABFX,US,2017-07-21,13.09,13.09,13.09,13.09,12.8901,0
AABNF,US,2017-07-21,9.49,9.49,9.49,9.49,9.49,0
AABOX,US,2017-07-21,9.48,9.48,9.48,9.48,9.3166,0
AABPX,US,2017-07-21,15.1,15.1,15.1,15.1,14.9738,0
AABSX,US,2017-07-21,15.94,15.94,15.94,15.94,15.6258,0
AABTX,US,2017-07-21,11.47,11.47,11.47,11.47,11.1679,0
AABUX,US,2017-07-21,17.95,17.95,17.95,17.95,17.1804,0
AABVF,US,2017-07-21,0.1,0.1,0.1,0.1,0.1,0
AAC,US,2017-07-21,6.68,6.81,6.45,6.75,6.75,133998
AACAF,US,2017-07-21,13.9,13.9,13.9,13.9,13.3976,0
AACAY,US,2017-07-21,140.23,140.6,140.23,140.6,13.8718,24000
AACBX,US,2017-07-21,13.66,13.66,13.66,13.66,13.0125,0
AACCX,US,2017-07-21,5.81,5.81,5.81,5.81,5.5169,0
AACDX,US,2017-07-21,5.89,5.89,5.89,5.89,5.5491,0
AACEX,US,2017-07-21,8.35,8.35,8.35,8.35,3.0551,0
AACFX,US,2017-07-21,26.72,26.72,26.72,26.72,26.5712,0
AACGX,US,2017-07-21,5.9,5.9,5.9,5.9,5.8927,0
AACIX,US,2017-07-21,16.64,16.64,16.64,16.64,16.0796,0
AACOX,US,2017-07-21,14.82,14.82,14.82,14.82,14.0871,0
AACRX,US,2017-07-21,5.88,5.88,5.88,5.88,5.572,0
AACS,US,2017-07-21,0.0012,0.0012,0.0012,0.0012,0.0012,0
AACTF,US,2017-07-21,0.2067,0.2067,0.2004,0.205,0.205,31500
AACTX,US,2017-07-21,12.36,12.36,12.36,12.36,12.0564,0
AACYX,US,2017-07-21,12.28,12.28,12.28,12.28,10.0337,0
AADAX,US,2017-07-21,15.45,15.45,15.45,15.45,15.1702,0
AADBX,US,2017-07-21,16.84,16.84,16.84,16.84,16.6939,0
AADCX,US,2017-07-21,15.25,15.25,15.25,15.25,15.0881,0
AADDX,US,2017-07-21,16.88,16.88,16.88,16.88,15.9922,0
AADEX,US,2017-07-21,29.72,29.72,29.72,29.72,26.8496,0
AADGX,US,2017-07-21,12.25,12.25,12.25,12.25,11.8356,0
AADIX,US,2017-07-21,15.54,15.54,15.54,15.54,15.2066,0
AADR,US,2017-07-21,49.36,49.45,49.0718,49.45,49.3287,13866
AADRX,US,2017-07-21,15.39,15.39,15.39,15.39,15.1495,0
AADSX,US,2017-07-21,15.44,15.44,15.44,15.44,15.1454,0
AADTX,US,2017-07-21,13.1,13.1,13.1,13.1,12.7958,0
AADYX,US,2017-07-21,15.43,15.43,15.43,15.43,15.113,0
AAEBX,US,2017-07-21,15.24,15.24,15.24,15.24,15.0781,0
AAEEF,US,2017-07-21,0.2171,0.2171,0.2171,0.2171,0.2171,0
AAEH,US,2017-07-21,0.004,0.004,0.004,0.004,0.004,0
AAEMX,US,2017-07-21,10.68,10.68,10.68,10.68,10.2999,0
AAEQX,US,2017-07-21,8.49,8.49,8.49,8.49,3.195,0
AAERX,US,2017-07-21,19.99,19.99,19.99,19.99,19.99,0
AAESX,US,2017-07-21,15.54,15.54,15.54,15.54,15.54,0
AAETX,US,2017-07-21,13.92,13.92,13.92,13.92,13.5856,0
AAFTX,US,2017-07-21,14.2,14.2,14.2,14.2,13.8706,0
AAGC,US,2017-07-21,0.0002,0.0002,0.0002,0.0002,0.0002,2000000
AAGH,US,2017-07-21,0.005,0.005,0.005,0.005,0.005,0
AAGIY,US,2017-07-21,30.464,30.64,29.76,30.35,29.9565,109182
AAGOX,US,2017-07-21,63.45,63.45,63.45,63.45,57.8092,0
AAGPX,US,2017-07-21,27.77,27.77,27.77,27.77,24.9893,0
AAGTX,US,2017-07-21,14.5,14.5,14.5,14.5,14.158,0
AAHMX,US,2017-07-21,10.27,10.27,10.27,10.27,10.0182,0
AAHTX,US,2017-07-21,14.68,14.68,14.68,14.68,14.3468,0
AAHYX,US,2017-07-21,7.32,7.32,7.32,7.32,7.1248,0
AAI,US,2017-07-21,0.5,0.5,0.5,0.5,0.5,0
AAIBX,US,2017-07-21,10.42,10.42,10.42,10.42,10.286,0
AAIEX,US,2017-07-21,19.99,19.99,19.99,19.99,19.3758,0
AAIFX,US,2017-07-21,8.27,8.27,8.27,8.27,8.2403,0
AAIGF,US,2017-07-21,7.6,7.6,7.56,7.6,7.275,18610
AAIIQ,US,2017-07-21,0.1,0.1,0.1,0.1,0.1,0
AAIIX,US,2017-07-21,8.35,8.35,8.35,8.35,7.9884,0
AAINF,US,2017-07-21,0.262,0.262,0.262,0.262,0.262,0
AAINX,US,2017-07-21,10.29,10.29,10.29,10.29,9.9722,0
AAIPX,US,2017-07-21,19.81,19.81,19.81,19.81,19.2635,0
AAIR,US,2017-07-21,0.0011,0.0011,0.0011,0.0011,0.0011,0
AAISX,US,2017-07-21,20.27,20.27,20.27,20.27,19.7179,0
AAIT,US,2017-07-21,0,0,0,0,0,0
AAIYX,US,2017-07-21,13.11,13.11,13.11,13.11,10.8664,0
AAL,US,2017-07-21,52.13,52.55,51.45,51.91,51.4655,4497969
AALBF,US,2017-07-21,34.12,34.12,34.12,34.12,33.591,0
AALGX,US,2017-07-21,28.02,28.02,28.02,28.02,27.7428,0
AALRX,US,2017-07-21,29.72,29.72,29.72,29.72,29.72,0
AALTX,US,2017-07-21,14.37,14.37,14.37,14.37,14.0396,0
AAMAF,US,2017-07-21,2.77,2.77,2.77,2.77,2.77,1400
AAMAX,US,2017-07-21,10.92,10.92,10.92,10.92,10.5267,0
AAMBX,US,2017-07-21,11.47,11.47,11.47,11.47,11.1163,0
AAMC,US,2017-07-21,91.64,95,91.64,95,95,2318
AAMCX,US,2017-07-21,10.84,10.84,10.84,10.84,10.4454,0
AAME,US,2017-07-21,3.6,3.6,3.6,3.6,3.5776,1410
AAMIX,US,2017-07-21,10.92,10.92,10.92,10.92,10.5267,0
AAMOX,US,2017-07-21,2.23,2.23,2.23,2.23,2.23,0
AAMPX,US,2017-07-21,15.34,15.34,15.34,15.34,14.4917,0
AAMTF,US,2017-07-21,0.224,0.3,0.224,0.3,0.3,6000
AAMTX,US,2017-07-21,17.85,17.85,17.85,17.85,17.4707,0
AAN,US,2017-07-21,40.02,40.145,39.42,39.78,39.6688,405493
